ISELL_ORDER_NUMBER	PICK_ID	ARTNO   	ARTNAME_UNICODE                                   	ART_VOLUME_M3	ORDERED_QTY	PICKED_QTY	OPEN_PICK_QTY	AVAILABLE_STOCK	POSSIBLE_TO_FINISH	ORDER_TYPE 	DATE_OF_PAYMENT	TIME_OF_PAYMENT	EXCEPTION	PICK_AREA          	ACTUAL_ORDER_STATUS	STORAGE_STATUS	STORAGE_USED	HANDOVER_POINT	CUT_OFF_DATE	CUT_OFF_TIME	USER_PICKING	SERVICE_DATE	SERVICE_WINDOW	ORDER_METHOD	PICK_LOCATION	PICK_LOCATION_TYPE	DELIVERY_METHOD                  
1352257294        	60210  	00431151	FIXA N stick-on flr prot s20 grey                 	0.000069     	2          	0         	2            	11417          	YES               	Truck      	2023-04-12     	00:07:53       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	S08A12       	                  	Delivery indoor standard central 
1352257294        	60211  	00275674	OXBERG panel/gls dr 40x192 black-brown            	0.022481     	2          	0         	2            	43             	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	015510       	                  	Delivery indoor standard central 
1352257294        	60211  	00295530	BESTÅ glass shelf 56x16 glass                     	0.000655     	1          	0         	1            	15             	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	091210       	                  	Delivery indoor standard central 
1352257294        	60211  	10244743	MICKE desk 105x50 black-brown                     	0.084630     	1          	0         	1            	30             	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	190400       	                  	Delivery indoor standard central 
1352257294        	60211  	10423886	NORDEN NN gate tbl 26/89/152x80 white             	0.118775     	1          	0         	1            	16             	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	320900       	                  	Delivery indoor standard central 
1352257294        	60211  	20245959	BESTÅ frame 60x20x64 black-brown                  	0.017262     	1          	0         	1            	35             	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	051410       	                  	Delivery indoor standard central 
1352257294        	60211  	20485572	TERJE folding chair white/Knisa light grey GB     	0.028035     	2          	0         	2            	28             	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	340800       	                  	Delivery indoor standard central 
1352257294        	60211  	30291658	GLASSVIK gls dr 60x64 black/clear glass           	0.011331     	1          	0         	1            	0              	NO                	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	091905       	                  	Delivery indoor standard central 
1352257294        	60211  	30341111	EKEDALEN chr white/Ramna light grey GB            	0.046499     	2          	0         	2            	2              	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	342400       	                  	Delivery indoor standard central 
1352257294        	60211  	40263848	BILLY NNN bookcs 80x28x202 black-brown            	0.083759     	1          	0         	1            	58             	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	015200       	                  	Delivery indoor standard central 
1352257294        	60211  	50263838	BILLY NNN bookcs 40x28x202 white                  	0.052957     	1          	0         	1            	133            	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	013700       	                  	Delivery indoor standard central 
1352257294        	60211  	50275558	OXBERG panel/gls dr 40x192 white                  	0.021924     	1          	0         	1            	109            	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	030000       	                  	Delivery indoor standard central 
1352257294        	60211  	80215332	VITTSJÖ nest tables s2 90x50 black-brown/glass    	0.044634     	1          	0         	1            	11             	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	133000       	                  	Delivery indoor standard central 
1352257294        	60211  	80261258	BESTÅ soft clsng/push-open hinge 2-p              	0.000718     	1          	0         	1            	440            	YES               	Truck      	2023-04-12     	00:07:53       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	092000       	                  	Delivery indoor standard central 
1352257294        	60212  	30472927	MULLFJÄLLET conf chair w castors Naggen dgrey GB  	0.146718     	1          	0         	1            	18             	YES               	Truck      	2023-04-12     	00:07:53       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	363900       	                  	Delivery indoor standard central 
1352257309        	60213  	00490522	VALLENSVED door mat in 40x60 natural              	0.004678     	1          	0         	1            	23             	YES               	Truck      	2023-04-12     	00:08:11       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M13P13       	                  	Delivery Indoor Standard 1 Person
1352257309        	60213  	20514070	SOCKERBIT stor box w lid 38x51x30 grey-green      	0.020726     	3          	0         	3            	24             	YES               	Truck      	2023-04-12     	00:08:11       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M18N07       	                  	Delivery Indoor Standard 1 Person
1352257309        	60213  	20538764	NIMM stor box w lid 32x30x30 grey-green           	0.004712     	10         	0         	10           	14             	YES               	Truck      	2023-04-12     	00:08:11       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M18K04       	                  	Delivery Indoor Standard 1 Person
1352257309        	60213  	40527670	STUK stor case 34x51x28 light grey-green          	0.005124     	3          	0         	3            	44             	YES               	Truck      	2023-04-12     	00:08:11       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M18H10       	                  	Delivery Indoor Standard 1 Person
1352257309        	60213  	60300374	FISKBO frame 50x70 white                          	0.007173     	1          	0         	1            	52             	YES               	Truck      	2023-04-12     	00:08:11       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M16Q09       	                  	Delivery Indoor Standard 1 Person
1352257309        	60213  	60466246	PILLEMARK door mat in 50x90 rainbow               	0.008396     	1          	0         	1            	64             	YES               	Truck      	2023-04-12     	00:08:11       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M13O12       	                  	Delivery Indoor Standard 1 Person
1352257303        	60215  	00307552	BESTÅ box 25x31x15 grey                           	0.001847     	1          	0         	1            	86             	YES               	Truck      	2023-04-12     	00:09:48       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	S01G19       	                  	Delivery indoor standard central 
1352257303        	60215  	00514033	KUGGIS box w lid 18x26x15 transparent black       	0.002863     	2          	0         	2            	128            	YES               	Truck      	2023-04-12     	00:09:48       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M18M04       	                  	Delivery indoor standard central 
1352257303        	60215  	20524677	BROGRUND N hook stainless steel 2-p               	0.000474     	1          	0         	1            	43             	YES               	Truck      	2023-04-12     	00:09:48       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M06D02       	                  	Delivery indoor standard central 
1352257303        	60215  	30514036	KUGGIS box w lid 18x26x8 transparent black        	0.002714     	2          	0         	2            	196            	YES               	Truck      	2023-04-12     	00:09:48       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M18M04       	                  	Delivery indoor standard central 
1352257303        	60215  	70514039	KUGGIS box w lid 26x35x15 transparent black       	0.007685     	2          	0         	2            	40             	YES               	Truck      	2023-04-12     	00:09:48       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M18M04       	                  	Delivery indoor standard central 
1352257309        	60214  	00324518	KALLAX N shelving unit 77x147 wh st oak eff       	0.099733     	1          	0         	1            	69             	YES               	Truck      	2023-04-12     	00:08:11       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	011600       	                  	Delivery Indoor Standard 1 Person
1352257309        	60214  	10264302	OLOV leg adjustable white                         	0.002728     	2          	0         	2            	197            	YES               	Truck      	2023-04-12     	00:08:11       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	210510       	                  	Delivery Indoor Standard 1 Person
1352257309        	60214  	20449517	KLEPPSTAD shelf 76x50 white                       	0.009479     	2          	0         	2            	105            	YES               	Truck      	2023-04-12     	00:08:11       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	201010       	                  	Delivery Indoor Standard 1 Person
1352257309        	60214  	50522375	INLÄGG conn fitt 2-p                              	0.001565     	1          	0         	1            	7              	YES               	Truck      	2023-04-12     	00:08:11       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	213010       	                  	Delivery Indoor Standard 1 Person
1352257309        	60214  	80460823	LAGKAPTEN tbl tp 140x60 white stained oak effect  	0.031828     	1          	0         	1            	36             	YES               	Truck      	2023-04-12     	00:08:11       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	211400       	                  	Delivery Indoor Standard 1 Person
1352257303        	60216  	10331194	HJÄLPA p-out rail f bskt 55 white 2-p             	0.001442     	3          	0         	3            	141            	YES               	Truck      	2023-04-12     	00:09:48       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	263015       	                  	Delivery indoor standard central 
1352257303        	60216  	10385926	FONNES drawer frt 80x20 white                     	0.003934     	3          	0         	3            	25             	YES               	Truck      	2023-04-12     	00:09:48       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	263715       	                  	Delivery indoor standard central 
1352257303        	60216  	20334314	BILLSBRO handle 40 mm white 2-p                   	0.000466     	3          	0         	3            	166            	YES               	Truck      	2023-04-12     	00:09:48       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	111910       	                  	Delivery indoor standard central 
1352257303        	60216  	40497828	HJÄLPA adj clths rail 60-100 white                	0.000828     	2          	0         	2            	287            	YES               	Truck      	2023-04-12     	00:09:48       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	263105       	                  	Delivery indoor standard central 
1352257303        	60216  	50497818	STRAUMEN N mirror door 40x180 mirror glass        	0.025036     	2          	0         	2            	3              	YES               	Truck      	2023-04-12     	00:09:48       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	222910       	                  	Delivery indoor standard central 
1352257303        	60216  	60331059	FONNES door 40x120 white                          	0.011911     	2          	0         	2            	31             	YES               	Truck      	2023-04-12     	00:09:48       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	263000       	                  	Delivery indoor standard central 
1352257303        	60216  	60331200	HJÄLPA standard hinges 1-p                        	0.000246     	20         	0         	20           	1344           	YES               	Truck      	2023-04-12     	00:09:48       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	263205       	                  	Delivery indoor standard central 
1352257303        	60216  	60505511	HJÄLPA susp rail 55 white 2-p                     	0.000319     	2          	0         	2            	171            	YES               	Truck      	2023-04-12     	00:09:48       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	263010       	                  	Delivery indoor standard central 
1352257303        	60216  	80331063	FONNES door 40x40 white                           	0.004054     	4          	0         	4            	251            	YES               	Truck      	2023-04-12     	00:09:48       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	263700       	                  	Delivery indoor standard central 
1352257303        	60217  	00330982	HJÄLPA drwr without front 80x55 white             	0.015351     	3          	0         	3            	58             	YES               	Truck      	2023-04-12     	00:09:48       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	421200       	                  	Delivery indoor standard central 
1352257303        	60217  	10246308	KOMPL N drawer 50x58 white                        	0.009141     	2          	0         	2            	876            	YES               	Truck      	2023-04-12     	00:09:48       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	063100       	                  	Delivery indoor standard central 
1352257303        	60217  	10257306	KOMPL mesh bskt 50x58 white                       	0.003653     	1          	0         	1            	462            	YES               	Truck      	2023-04-12     	00:09:48       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	044300       	                  	Delivery indoor standard central 
1352257303        	60217  	10330948	PLATSA frame 80x55x40 white                       	0.039120     	2          	0         	2            	31             	YES               	Truck      	2023-04-12     	00:09:48       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	401000       	                  	Delivery indoor standard central 
1352257303        	60217  	20331198	LÄTTHET leg adjustable white 4-p                  	0.000380     	2          	0         	2            	213            	YES               	Truck      	2023-04-12     	00:09:48       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	400110       	                  	Delivery indoor standard central 
1352257303        	60217  	30263245	KOMPL p-out rail f bskt 58 white 2-p              	0.001143     	1          	0         	1            	410            	YES               	Truck      	2023-04-12     	00:09:48       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	044900       	                  	Delivery indoor standard central 
1352257303        	60217  	40331164	HJÄLPA shelf 80x55 white                          	0.009724     	2          	0         	2            	41             	YES               	Truck      	2023-04-12     	00:09:48       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	420600       	                  	Delivery indoor standard central 
1352257303        	60217  	70330945	PLATSA frame 80x55x180 white                      	0.079948     	2          	0         	2            	52             	YES               	Truck      	2023-04-12     	00:09:48       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	440300       	                  	Delivery indoor standard central 
1352257303        	60217  	70331186	HJÄLPA wre bskt 80x55 white                       	0.012085     	3          	0         	3            	64             	YES               	Truck      	2023-04-12     	00:09:48       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	420900       	                  	Delivery indoor standard central 
1352257835        	60218  	00473693	KNALLA N bag 40x25x47 cm/47 l black/white         	0.000716     	7          	0         	7            	49             	YES               	Collect    	2023-04-12     	00:29:13       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	07:00       	            	2023-04-12  	08:00-11:00   	WEB         	M18H06       	                  	Pick Up at Store                 
1352257835        	60218  	20434832	MURVEL shoe org 14x14x24 grey                     	0.000708     	20         	0         	20           	3211           	YES               	Collect    	2023-04-12     	00:29:13       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	07:00       	            	2023-04-12  	08:00-11:00   	WEB         	M18J10       	                  	Pick Up at Store                 
1352257835        	60218  	30528514	SKOSTALL shoe org 11x19x27 black                  	0.000894     	10         	0         	10           	178            	YES               	Collect    	2023-04-12     	00:29:13       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	07:00       	            	2023-04-12  	08:00-11:00   	WEB         	M18K10       	                  	Pick Up at Store                 
1352266489        	60221  	00214505	KOMPL soft clsng hinge 3-p                        	0.000808     	3          	0         	3            	1269           	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	045000       	                  	Delivery indoor standard central 
1352266489        	60221  	00257298	KOMPL mesh bskt 100x58 white                      	0.007238     	2          	0         	2            	347            	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	044400       	                  	Delivery indoor standard central 
1352266489        	60221  	20214566	PAX wrd frm 100x58x201 white N                    	0.107978     	1          	0         	1            	225            	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	083700       	MANUAL            	Delivery indoor standard central 
1352266489        	60221  	30256891	KOMPL clothes rail 100 white                      	0.001813     	1          	0         	1            	540            	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	065000       	                  	Delivery indoor standard central 
1352266489        	60221  	30263245	KOMPL p-out rail f bskt 58 white 2-p              	0.001143     	2          	0         	2            	410            	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	044900       	                  	Delivery indoor standard central 
1352266489        	60221  	30277959	KOMPL shelf 50x58 white                           	0.005684     	2          	0         	2            	1288           	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	064200       	                  	Delivery indoor standard central 
1352266489        	60221  	70214559	PAX wrd frm 50x58x201 white N                     	0.085541     	1          	0         	1            	169            	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	104700       	                  	Delivery indoor standard central 
1352266489        	60221  	70277957	KOMPL shelf 100x58 white                          	0.010942     	1          	0         	1            	575            	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	064000       	                  	Delivery indoor standard central 
1352266489        	60221  	80331930	ÅHEIM door 50x195 mirror glass                    	0.029598     	3          	0         	3            	587            	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	501400       	                  	Delivery indoor standard central 
1352266489        	60221  	90256893	KOMPL clothes rail 50 white                       	0.000937     	1          	0         	1            	326            	YES               	Truck      	2023-04-12     	03:18:18       	         	Full Serve internal	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	044500       	                  	Delivery indoor standard central 
1352266343        	60219  	30488966	MÅLA N easel softwood                             	0.023706     	1          	0         	1            	50             	YES               	Collect    	2023-04-12     	02:59:45       	         	Self Serve         	Not Started        	              	NO          	              	2023-04-12  	13:00       	            	2023-04-12  	14:00-17:00   	WEB         	290200       	                  	Pick Up at Store                 
1352266489        	60220  	10333065	BRUNSTA pend lamp shade 20 black                  	0.006588     	3          	0         	3            	96             	YES               	Truck      	2023-04-12     	03:18:18       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M10K14       	                  	Delivery indoor standard central 
1352266489        	60220  	20484817	TRUBBNATE pend lampshade 38 white                 	0.001939     	1          	0         	1            	52             	YES               	Truck      	2023-04-12     	03:18:18       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M10J14       	                  	Delivery indoor standard central 
1352266489        	60220  	50308196	MUSKOT plant pot 12 white                         	0.001709     	1          	0         	1            	8              	YES               	Truck      	2023-04-12     	03:18:18       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M16O02       	                  	Delivery indoor standard central 
1352266489        	60220  	50518477	SOLHETTA E27 470 lm globe opalwhi 2-p UK          	0.000755     	1          	0         	1            	1343           	YES               	Truck      	2023-04-12     	03:18:18       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M10K15       	                  	Delivery indoor standard central 
1352266489        	60220  	50518910	PLUGGLAND hanger f door                           	0.000624     	1          	0         	1            	1245           	YES               	Truck      	2023-04-12     	03:18:18       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M18K06       	                  	Delivery indoor standard central 
1352266489        	60220  	60533057	SVARTSENAP table-runner 35x130 green-blue         	0.000717     	1          	0         	1            	31             	YES               	Truck      	2023-04-12     	03:18:18       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M15E20       	                  	Delivery indoor standard central 
1352266489        	60220  	70256931	KOMPL valet hngr 17x5 white                       	0.000092     	1          	0         	1            	318            	YES               	Truck      	2023-04-12     	03:18:18       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	S04O10       	                  	Delivery indoor standard central 
1352266489        	60220  	70534645	SÄCKKÄRRA stor case 55x49x19 off-white/green      	0.000901     	1          	0         	1            	17             	YES               	Truck      	2023-04-12     	03:18:18       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M18H06       	                  	Delivery indoor standard central 
1352266489        	60220  	90429771	YLLEVAD frame 13x18 black                         	0.000330     	9          	0         	9            	989            	YES               	Truck      	2023-04-12     	03:18:18       	         	Markethall         	Not Started        	              	NO          	              	2023-04-13  	17:00       	            	2023-04-14  	07:00-19:00   	WEB         	M16O11       	                  	Delivery indoor standard central 
1352266671        	60222  	00502474	ENSTAKA scnt tealt 3.5 hr Bonfire/grey 30-p       	0.000633     	1          	0         	1            	769            	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	M16O07       	                  	Pick Up at Store                 
1352266671        	60222  	20300248	TILLVARO unscntd tealt 100-p                      	0.001679     	1          	0         	1            	470            	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	M16O05       	                  	Pick Up at Store                 
1352266671        	60222  	20502166	STÖRTSKÖN scnt tealt 3.5 hr Berries/red 30-p      	0.000633     	1          	0         	1            	637            	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	M16O07       	                  	Pick Up at Store                 
1352266671        	60222  	30456593	MÅLA whitebrd pen mixed colours 4-p               	0.000249     	1          	0         	1            	87             	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	S09O17       	                  	Pick Up at Store                 
1352266671        	60222  	40504249	HEDERSAM scnt tealt 3.5 hr Fresh grass/lgrn 30-p  	0.000633     	1          	0         	1            	225            	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	M16O07       	                  	Pick Up at Store                 
1352266671        	60222  	50456592	MÅLA whiteboard pen w hldr/eraser mix col 4-p     	0.000473     	1          	0         	1            	132            	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	S09O17       	                  	Pick Up at Store                 
1352266671        	60222  	50471026	LÖNSÅS mirror 21x30                               	0.000314     	20         	0         	20           	656            	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	S09T16       	                  	Pick Up at Store                 
1352266671        	60222  	50525642	ISTAD resealable bag patterned/black yellow 60-p  	0.000956     	1          	0         	1            	5957           	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	M14F20       	                  	Pick Up at Store                 
1352266671        	60222  	60159520	BOLMEN toil brsh hldr black                       	0.002129     	1          	0         	1            	480            	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	M06F02       	                  	Pick Up at Store                 
1352266671        	60222  	60452174	IKEA 365+ food cntnr 750 ml square/plastic 3-p    	0.006462     	2          	0         	2            	1137           	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	M14F19       	                  	Pick Up at Store                 
1352266671        	60222  	70193321	MÅLA N chalks mixed colours 9-p                   	0.000318     	1          	0         	1            	220            	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	S09O17       	                  	Pick Up at Store                 
1352266671        	60222  	70238541	BUMERANG hanger white                             	0.005638     	2          	0         	2            	1282           	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	M18K09       	MANUAL            	Pick Up at Store                 
1352266671        	60222  	70456591	MÅLA felt-tip pen mixed colours 24-p              	0.000972     	1          	0         	1            	262            	YES               	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	S09O17       	                  	Pick Up at Store                 
1352266671        	60222  	80429757	YLLEVAD frame 21x30 white                         	0.001168     	20         	0         	20           	13             	NO                	Collect    	2023-04-12     	03:38:27       	         	Markethall         	Not Started        	              	NO          	              	2023-04-12  	16:00       	            	2023-04-12  	17:00-20:00   	WEB         	M16P09       	                  	Pick Up at Store                 
